"source","target","weight"
"parmigiani,g","ball,rd",1
"parmigiani,g","maliepaard,ca",1
"parmigiani,g","boer,mp",1
"parmigiani,g","marcoulides,ga",1
"parmigiani,g","pagel,mark",1
"parmigiani,g","sillanpaa,mj",1
"parmigiani,g","satagopan,jm",1
"parmigiani,g","zeng,zb",1
"parmigiani,g","broman,kw",1
"parmigiani,g","simon,dl",1
"parmigiani,g","stefansson,k",1
"parmigiani,g","carothers,ad",1
"robert,cp","fienberg,se",2
"robert,cp","moulines,eric",1
"robert,cp","dellaportas,p",1
"robert,cp","kent,jt",1
"robert,cp","meng,xl",1
"robert,cp","godsill,sj",2
"robert,cp","richardson,s",1
"robert,cp","titterington,dm",3
"robert,cp","chambers,r",1
"robert,cp","nason,gp",1
"robert,cp","atkinson,ac",1
"robert,cp","jennison,c",1
"robert,cp","cox,dr",1
"robert,cp","moulines,e",1
"robert,cp","andrieu,c",3
"robert,cp","abramovich,f",1
"robert,cp","aykroyd,rg",1
"robert,cp","meng,s",1
"robert,cp","decanditiis,d",1
"robert,cp","golubev,y",1
"robert,cp","hoffman,rn",1
"robert,cp","khabie-zeitoune,e",1
"robert,cp","munk,a",1
"robert,cp","johnstone,im",1
"robert,cp","kerkyacharian,g",1
"robert,cp","haario,h",1
"robert,cp","laine,m",1
"robert,cp","lehtinen,m",1
"robert,cp","evans,dj",1
"robert,cp","paul,d",1
"robert,cp","olhede,sc",1
"robert,cp","picard,d",1
"robert,cp","raimondo,m",1
"robert,cp","ng,wj",1
"robert,cp","opper,m",1
"robert,cp","stoffelen,a",1
"robert,cp","ruymgaart,fh",1
"robert,cp","saksman,e",1
"robert,cp","west,rm",1
"robert,cp","tsybakov,a",1
"robert,cp","wahba,g",1
"robert,cp","tamminen,j",1
"robert,cp","butucea,c",1
"robert,cp","wolfe,pj",1
"robert,cp","cavalier,l",1
"robert,cp","cornford,d",1
"robert,cp","csato,l",1
"robert,cp","dawid,ap",1
"robert,cp","davy,m",1
"bird,sheilam.","farrington,cp",2
"bird,sheilam.","presanis,a.m.",2
"bird,sheilam.","katki,hormuzda.",2
"bird,sheilam.","fienberg,se",1
"bird,sheilam.","louis,thomasa.",1
"bird,sheilam.","gandy,axel",1
"bird,sheilam.","jewell,chrisp.",2
"bird,sheilam.","mateu,jorge",1
"bird,sheilam.","porcu,emilio",1
"bird,sheilam.","jankowski,hannak.",1
"bird,sheilam.","papaspiliopoulos,o.",2
"bird,sheilam.","boehning,dankmar",1
"bird,sheilam.","arjas,e",1
"bird,sheilam.","atkinson,ac",1
"bird,sheilam.","greenland,sander",2
"bird,sheilam.","militino,af",1
"bird,sheilam.","scott,e.marian",1
"bird,sheilam.","woodall,williamh.",1
"bird,sheilam.","montanero,j.",1
"bird,sheilam.","longford,nt",1
"bird,sheilam.","geskus,ronaldb.",1
"bird,sheilam.","seaman,shaun",2
"bird,sheilam.","raab,gillian",2
"bird,sheilam.","sweeting,michael",2
"bird,sheilam.","calleja,neville",2
"bird,sheilam.","kalogeropoulos,konstantinos",2
"bird,sheilam.","copas,andrewj.",2
"bird,sheilam.","hunt,ian",1
"bird,sheilam.","zini,alessandro",1
"bird,sheilam.","ashby,deborah",1
"bird,sheilam.","grant,robert",1
"bird,sheilam.","eames,margaret",1
"bird,sheilam.","fotheringham,james",1
"bird,sheilam.","alonsomalaver,carlos",1
"bird,sheilam.","gemmell,j.campbell",1
"bird,sheilam.","king,thomas",1
"bird,sheilam.","riani,m.",1
"bird,sheilam.","kvaloy,janterje",1
"bird,sheilam.","jacques,richardm.",1
"bird,sheilam.","maheswaran,ravi",1
"bird,sheilam.","nicholl,jon",1
"bird,sheilam.","morton,tony",1
"bird,sheilam.","playford,geoffrey",1
"bird,sheilam.","smith,ian",1
"bird,sheilam.","stein,alfred",1
"bird,sheilam.","caan,woody",1
"bird,sheilam.","ugarte,md",1
"bird,sheilam.","campbell,michaelj.",1
"bird,sheilam.","alkema,leontine",2
"bird,sheilam.","chacon,je",1
"vannucci,m","mardia,kv",1
"vannucci,m","donnelly,p",2
"vannucci,m","zhu,hongtu",1
"vannucci,m","larget,bret",1
"vannucci,m","joyce,p",1
"vannucci,m","kadane,jb",1
"vannucci,m","meng,xl",1
"vannucci,m","richardson,s",1
"vannucci,m","balding,dj",1
"vannucci,m","li,n",1
"vannucci,m","mcvean,gilean",1
"vannucci,m","holmes,s",1
"vannucci,m","haley,cs",1
"vannucci,m","husmeier,d",1
"vannucci,m","jansen,rc",1
"vannucci,m","ochs,mf",1
"vannucci,m","strimmer,k",1
"vannucci,m","yandell,bs",1
"vannucci,m","speed,tp",1
"vannucci,m","weir,bs",1
"vannucci,m","glasbey,ca",1
"vannucci,m","knott,sa",1
"vannucci,m","nielsen,r",1
"vannucci,m","terbraak,cajoj.f.",1
"vannucci,m","beaumont,ma",1
"vannucci,m","cardon,lr",1
"vannucci,m","sha,n",4
"vannucci,m","stephens,m",1
"vannucci,m","ibrahim,jg",1
"vannucci,m","marshall,c",1
"vannucci,m","drezner,z",1
"vannucci,m","sisson,s.a.",1
"vannucci,m","smith,av",1
"vannucci,m","nicholson,g",1
"vannucci,m","jonsson,f",1
"vannucci,m","gustafsson,o",1
"vannucci,m","griffiths,b",1
"vannucci,m","hill,wg",1
"vannucci,m","goldstein,d",1
"vannucci,m","durrett,r",1
"vannucci,m","hackett,ca",1
"vannucci,m","jin,cf",1
"vannucci,m","gaffney,pj",1
"vannucci,m","garrett,es",1
"vannucci,m","anbazhagan,r",1
"vannucci,m","gabrielson,e",1
"vannucci,m","marchini,jl",1
"vannucci,m","vetta,a",1
"vannucci,m","myers,s",1
"vannucci,m","mayer,cd",1
"vannucci,m","visscher,pm",1
"vannucci,m","ball,rd",1
"vannucci,m","maliepaard,ca",1
"vannucci,m","boer,mp",1
"vannucci,m","marcoulides,ga",1
"vannucci,m","pagel,mark",1
"vannucci,m","sillanpaa,mj",1
"vannucci,m","satagopan,jm",1
"vannucci,m","zeng,zb",1
"vannucci,m","broman,kw",1
"vannucci,m","simon,dl",1
"vannucci,m","stefansson,k",1
"vannucci,m","carothers,ad",1
"lin,xihong","marron,js",1
"lin,xihong","bickel,pj",1
"lin,xihong","li,runze",1
"lin,xihong","levina,elizaveta",1
"lin,xihong","zhu,j",1
"lin,xihong","james,garethm.",1
"lin,xihong","morris,jeffreys.",1
"lin,xihong","hall,peter",1
"lin,xihong","leng,chenlei",1
"lin,xihong","wang,hansheng",1
"lin,xihong","johnstone,im",1
"lin,xihong","zhou,harrisonh.",1
"lin,xihong","zou,hui",1
"lin,xihong","zhang,cun-hui",1
"lin,xihong","samworth,richardj.",1
"lin,xihong","yao,qw",1
"lin,xihong","greenshtein,eitan",1
"lin,xihong","zhang,haohelen",1
"lin,xihong","gather,ursula",1
"lin,xihong","kent,jt",1
"lin,xihong","richardson,s",1
"lin,xihong","robert,christianp.",1
"lin,xihong","titterington,dm",1
"lin,xihong","li,yi",2
"lin,xihong","taylor,charlesc.",1
"lin,xihong","bottolo,leonardo",1
"lin,xihong","xia,yingcun",1
"lin,xihong","longford,nt",1
"lin,xihong","zhang,wenyang",1
"lin,xihong","anagnostopoulos,c.",1
"lin,xihong","adragni,kofi",1
"lin,xihong","guddat,charlotte",1
"lin,xihong","radchenko,peter",1
"lin,xihong","luo,weiqi",1
"lin,xihong","baxter,pd",1
"lin,xihong","xue,jing-hao",1
"lin,xihong","tasoullis,d.k.",1
"lin,xihong","buehlmann,peter",1
"lin,xihong","cook,r.dennis",1
"farrington,cp","presanis,a.m.",2
"farrington,cp","katki,hormuzda.",2
"farrington,cp","jewell,chrisp.",2
"farrington,cp","papaspiliopoulos,o.",2
"farrington,cp","greenland,sander",2
"farrington,cp","seaman,shaun",2
"farrington,cp","raab,gillian",2
"farrington,cp","sweeting,michael",2
"farrington,cp","calleja,neville",2
"farrington,cp","kalogeropoulos,konstantinos",2
"farrington,cp","copas,andrewj.",2
"farrington,cp","alkema,leontine",2
"majumdar,dibyen","kadane,josephb.",1
"majumdar,dibyen","ridout,martins.",1
"majumdar,dibyen","draper,d",1
"majumdar,dibyen","bailey,r.a.",1
"majumdar,dibyen","kunert,joachim",1
"majumdar,dibyen","maruri-aguilar,hugo",1
"majumdar,dibyen","stehlik,milan",2
"majumdar,dibyen","pronzato,luc",1
"majumdar,dibyen","mateu,jorge",1
"majumdar,dibyen","porcu,emilio",1
"majumdar,dibyen","lopez-fidalgo,j",1
"majumdar,dibyen","holling,h",1
"majumdar,dibyen","goos,peter",1
"majumdar,dibyen","tsai,pi-wen",1
"majumdar,dibyen","steinberg,davidm.",1
"majumdar,dibyen","berger,martijnp.f.",1
"majumdar,dibyen","vandebroek,m",1
"majumdar,dibyen","robinson,timothyj.",1
"majumdar,dibyen","haines,lindam.",1
"majumdar,dibyen","boukouvalas,a.",1
"majumdar,dibyen","mylona,kalliopi",1
"majumdar,dibyen","smucker,byranj.",1
"majumdar,dibyen","jones,bradley",1
"majumdar,dibyen","cox,dr",1
"majumdar,dibyen","schwabe,rainer",1
"majumdar,dibyen","strelec,lubos",1
"majumdar,dibyen","torsney,b",1
"majumdar,dibyen","rodriguez-cortes,franciscoj.",1
"majumdar,dibyen","cornford,d",1
"majumdar,dibyen","critchley,f",1
"majumdar,dibyen","gonzalez,jonatana.",1
"majumdar,dibyen","desousabuenofilho,juliosilvio",1
"majumdar,dibyen","stone,mervyn",1
"majumdar,dibyen","lu,lu",1
"majumdar,dibyen","manteinga,wenceslaogonzalez",1
"majumdar,dibyen","muller,wernerg.",1
"majumdar,dibyen","notz,william",1
"majumdar,dibyen","stillman,eleanor",1
"majumdar,dibyen","waite,timothy",1
"majumdar,dibyen","woods,davidc.",1
"majumdar,dibyen","brien,chris",1
"majumdar,dibyen","ceyhan,elvan",1
"majumdar,dibyen","chatfield,marionj.",1
"kadane,josephb.","ridout,martins.",1
"kadane,josephb.","draper,d",1
"kadane,josephb.","bailey,r.a.",1
"kadane,josephb.","kunert,joachim",1
"kadane,josephb.","maruri-aguilar,hugo",1
"kadane,josephb.","stehlik,milan",2
"kadane,josephb.","pronzato,luc",1
"kadane,josephb.","mateu,jorge",1
"kadane,josephb.","porcu,emilio",1
"kadane,josephb.","lopez-fidalgo,j",1
"kadane,josephb.","holling,h",1
"kadane,josephb.","goos,peter",1
"kadane,josephb.","tsai,pi-wen",1
"kadane,josephb.","steinberg,davidm.",1
"kadane,josephb.","berger,martijnp.f.",1
"kadane,josephb.","vandebroek,m",1
"kadane,josephb.","robinson,timothyj.",1
"kadane,josephb.","haines,lindam.",1
"kadane,josephb.","boukouvalas,a.",1
"kadane,josephb.","mylona,kalliopi",1
"kadane,josephb.","smucker,byranj.",1
"kadane,josephb.","jones,bradley",1
"kadane,josephb.","cox,dr",1
"kadane,josephb.","schwabe,rainer",1
"kadane,josephb.","strelec,lubos",1
"kadane,josephb.","torsney,b",1
"kadane,josephb.","rodriguez-cortes,franciscoj.",1
"kadane,josephb.","cornford,d",1
"kadane,josephb.","critchley,f",1
"kadane,josephb.","gonzalez,jonatana.",1
"kadane,josephb.","desousabuenofilho,juliosilvio",1
"kadane,josephb.","stone,mervyn",1
"kadane,josephb.","lu,lu",1
"kadane,josephb.","manteinga,wenceslaogonzalez",1
"kadane,josephb.","muller,wernerg.",1
"kadane,josephb.","notz,william",1
"kadane,josephb.","stillman,eleanor",1
"kadane,josephb.","waite,timothy",1
"kadane,josephb.","woods,davidc.",1
"kadane,josephb.","brien,chris",1
"kadane,josephb.","ceyhan,elvan",1
"kadane,josephb.","chatfield,marionj.",1
"marron,js","bickel,pj",1
"marron,js","zhu,hongtu",2
"marron,js","li,runze",1
"marron,js","levina,elizaveta",1
"marron,js","zhu,j",1
"marron,js","james,garethm.",1
"marron,js","morris,jeffreys.",1
"marron,js","dryden,ianl.",1
"marron,js","hall,peter",2
"marron,js","leng,chenlei",1
"marron,js","wang,hansheng",1
"marron,js","johnstone,im",1
"marron,js","zhou,harrisonh.",1
"marron,js","zou,hui",1
"marron,js","zhang,cun-hui",1
"marron,js","samworth,richardj.",1
"marron,js","yao,qw",1
"marron,js","greenshtein,eitan",1
"marron,js","zhang,haohelen",1
"marron,js","gather,ursula",1
"marron,js","kent,jt",1
"marron,js","richardson,s",1
"marron,js","robert,christianp.",1
"marron,js","titterington,dm",1
"marron,js","diggle,peterj.",1
"marron,js","taylor,charlesc.",1
"marron,js","bottolo,leonardo",1
"marron,js","ramsay,jameso.",2
"marron,js","xia,yingcun",1
"marron,js","longford,nt",1
"marron,js","zhang,wenyang",1
"marron,js","anagnostopoulos,c.",1
"marron,js","adragni,kofi",1
"marron,js","guddat,charlotte",1
"marron,js","radchenko,peter",1
"marron,js","luo,weiqi",1
"marron,js","baxter,pd",1
"marron,js","xue,jing-hao",1
"marron,js","tasoullis,d.k.",1
"marron,js","buehlmann,peter",1
"marron,js","cook,r.dennis",1
"fan,jianqing","zhu,hongtu",2
"fan,jianqing","li,runze",2
"fan,jianqing","liu,han",13
"fan,jianqing","delaigle,aurore",1
"fan,jianqing","hall,peter",1
"fan,jianqing","wu,yichao",6
"fan,jianqing","zou,hui",3
"fan,jianqing","yao,qw",1
"fan,jianqing","zhang,wenyang",1
"aston,johna.d.","dryden,ianl.",1
"aston,johna.d.","draper,d",1
"aston,johna.d.","clarke,bertrands.",1
"aston,johna.d.","porcu,emilio",1
"aston,johna.d.","mateu,jorge",1
"aston,johna.d.","minas,giorgos",2
"aston,johna.d.","bretz,frank",1
"aston,johna.d.","wong,wengkee",1
"aston,johna.d.","gilmour,steveng.",1
"aston,johna.d.","gallo,paul",1
"aston,johna.d.","bauer,peter",1
"aston,johna.d.","stallard,nigel",2
"aston,johna.d.","glimm,ekkehard",1
"aston,johna.d.","bartroff,jay",1
"aston,johna.d.","vandemeulebroecke,marc",1
"aston,johna.d.","elliott,duncan",1
"aston,johna.d.","zini,alessandro",1
"aston,johna.d.","dimairo,munyaradzi",1
"aston,johna.d.","julious,stevena.",1
"aston,johna.d.","posch,martin",1
"aston,johna.d.","rodriguez-cortes,franciscoj.",1
"aston,johna.d.","roes,kitc.b.",1
"aston,johna.d.","lewis,roger",1
"aston,johna.d.","sverdlov,oleksandr",1
"aston,johna.d.","burman,carl-fredrik",1
"aston,johna.d.","coad,ds",1
"aston,johna.d.","d'ercole,roberto",1
"mardia,kv","donnelly,p",2
"mardia,kv","larget,bret",1
"mardia,kv","joyce,p",1
"mardia,kv","kadane,jb",1
"mardia,kv","kent,jt",6
"mardia,kv","meng,xl",1
"mardia,kv","richardson,s",1
"mardia,kv","balding,dj",1
"mardia,kv","li,n",1
"mardia,kv","mcvean,gilean",1
"mardia,kv","holmes,s",1
"mardia,kv","taylor,charlesc.",5
"mardia,kv","haley,cs",1
"mardia,kv","husmeier,d",1
"mardia,kv","jansen,rc",1
"mardia,kv","ochs,mf",1
"mardia,kv","strimmer,k",1
"mardia,kv","yandell,bs",1
"mardia,kv","speed,tp",1
"mardia,kv","weir,bs",1
"mardia,kv","glasbey,ca",2
"mardia,kv","knott,sa",1
"mardia,kv","nielsen,r",1
"mardia,kv","terbraak,cajoj.f.",2
"mardia,kv","beaumont,ma",1
"mardia,kv","cardon,lr",1
"mardia,kv","sha,n",1
"mardia,kv","stephens,m",1
"mardia,kv","atkinson,ac",1
"mardia,kv","marshall,c",1
"mardia,kv","drezner,z",1
"mardia,kv","sisson,s.a.",1
"mardia,kv","linney,ad",1
"mardia,kv","smith,av",1
"mardia,kv","nicholson,g",1
"mardia,kv","jonsson,f",1
"mardia,kv","gustafsson,o",1
"mardia,kv","griffiths,b",1
"mardia,kv","hill,wg",1
"mardia,kv","goldstein,d",1
"mardia,kv","durrett,r",1
"mardia,kv","hackett,ca",1
"mardia,kv","jin,cf",1
"mardia,kv","gaffney,pj",1
"mardia,kv","garrett,es",1
"mardia,kv","anbazhagan,r",1
"mardia,kv","gabrielson,e",1
"mardia,kv","marchini,jl",1
"mardia,kv","vetta,a",1
"mardia,kv","myers,s",1
"mardia,kv","mayer,cd",1
"mardia,kv","visscher,pm",1
"mardia,kv","ball,rd",1
"mardia,kv","maliepaard,ca",1
"mardia,kv","boer,mp",1
"mardia,kv","marcoulides,ga",1
"mardia,kv","pagel,mark",1
"mardia,kv","sillanpaa,mj",1
"mardia,kv","satagopan,jm",1
"mardia,kv","zeng,zb",1
"mardia,kv","broman,kw",1
"mardia,kv","simon,dl",1
"mardia,kv","stefansson,k",1
"mardia,kv","carothers,ad",1
"donnelly,p","donnelly,p",1
"donnelly,p","larget,bret",2
"donnelly,p","joyce,p",2
"donnelly,p","kadane,jb",2
"donnelly,p","meng,xl",2
"donnelly,p","richardson,s",2
"donnelly,p","balding,dj",2
"donnelly,p","li,n",2
"donnelly,p","mcvean,gilean",2
"donnelly,p","holmes,s",2
"donnelly,p","haley,cs",2
"donnelly,p","husmeier,d",2
"donnelly,p","jansen,rc",2
"donnelly,p","ochs,mf",2
"donnelly,p","strimmer,k",2
"donnelly,p","yandell,bs",2
"donnelly,p","speed,tp",2
"donnelly,p","weir,bs",2
"donnelly,p","glasbey,ca",2
"donnelly,p","knott,sa",2
"donnelly,p","nielsen,r",2
"donnelly,p","terbraak,cajoj.f.",2
"donnelly,p","beaumont,ma",2
"donnelly,p","cardon,lr",2
"donnelly,p","sha,n",2
"donnelly,p","stephens,m",2
"donnelly,p","marshall,c",2
"donnelly,p","drezner,z",2
"donnelly,p","sisson,s.a.",2
"donnelly,p","smith,av",3
"donnelly,p","nicholson,g",3
"donnelly,p","jonsson,f",3
"donnelly,p","gustafsson,o",3
"donnelly,p","griffiths,b",2
"donnelly,p","hill,wg",2
"donnelly,p","goldstein,d",2
"donnelly,p","durrett,r",2
"donnelly,p","hackett,ca",2
"donnelly,p","jin,cf",2
"donnelly,p","gaffney,pj",2
"donnelly,p","garrett,es",2
"donnelly,p","anbazhagan,r",2
"donnelly,p","gabrielson,e",2
"donnelly,p","marchini,jl",2
"donnelly,p","vetta,a",2
"donnelly,p","myers,s",2
"donnelly,p","mayer,cd",2
"donnelly,p","visscher,pm",2
"donnelly,p","ball,rd",2
"donnelly,p","maliepaard,ca",2
"donnelly,p","boer,mp",2
"donnelly,p","marcoulides,ga",2
"donnelly,p","pagel,mark",2
"donnelly,p","sillanpaa,mj",2
"donnelly,p","satagopan,jm",2
"donnelly,p","zeng,zb",2
"donnelly,p","broman,kw",2
"donnelly,p","simon,dl",2
"donnelly,p","stefansson,k",3
"donnelly,p","carothers,ad",2
"hsu,l","kooperberg,c",1
"hsu,l","li,yi",1
"hsu,l","zhang,guosheng",1
"hsu,l","abecasis,goncalor.",1
"hsu,l","kang,hyunmin",1
"hsu,l","lange,ethanm.",1
"hsu,l","nickerson,deboraha.",1
"hsu,l","reiner,alexp.",1
"hsu,l","duan,qing",1
"hsu,l","haiman,christophera.",1
"hsu,l","lemarchand,loic",1
"hsu,l","liu,ericyi",1
"hsu,l","bizon,chris",1
"hsu,l","auer,paull.",1
"hsu,l","jun,goo",1
"hsu,l","jiao,shuo",1
"hsu,l","franceschini,nora",1
"hsu,l","haessler,jeffrey",1
"hsu,l","hindorff,luciaa.",1
"hsu,l","assimes,themistoclesl.",1
"hsu,l","heiss,gerardo",1
"hsu,l","jackson,rebeccad.",1
"hsu,l","lange,lesliea.",1
"hsu,l","peters,ulrike",2
"hsu,l","wassel,christinal.",1
"hsu,l","robinson,jenniferg.",1
"hsu,l","martin,lisaw.",1
"hsu,l","matise,tarac.",1
"hsu,l","wilson,jamesg.",1
"hsu,l","north,karie.",1
"hsu,l","buyske,steven",1
"hsu,l","carlson,cs",1
"hsu,l","crawford,danac.",1
"hsu,l","curtis,keith",1
"ma,shuangge","huang,jian",21
"ma,shuangge","zhang,cun-hui",4
"ma,shuangge","zhang,wy",1
"bickel,pj","li,runze",1
"bickel,pj","levina,elizaveta",10
"bickel,pj","zhu,j",4
"bickel,pj","james,garethm.",1
"bickel,pj","morris,jeffreys.",1
"bickel,pj","hall,peter",1
"bickel,pj","leng,chenlei",1
"bickel,pj","wang,hansheng",1
"bickel,pj","johnstone,im",1
"bickel,pj","zhou,harrisonh.",1
"bickel,pj","zou,hui",1
"bickel,pj","zhang,cun-hui",1
"bickel,pj","samworth,richardj.",1
"bickel,pj","yao,qw",1
"bickel,pj","greenshtein,eitan",1
"bickel,pj","zhang,haohelen",1
"bickel,pj","gather,ursula",1
"bickel,pj","kent,jt",1
"bickel,pj","richardson,s",1
"bickel,pj","robert,christianp.",1
"bickel,pj","titterington,dm",1
"bickel,pj","taylor,charlesc.",1
"bickel,pj","bottolo,leonardo",1
"bickel,pj","xia,yingcun",1
"bickel,pj","longford,nt",1
"bickel,pj","zhang,wenyang",1
"bickel,pj","anagnostopoulos,c.",1
"bickel,pj","adragni,kofi",1
"bickel,pj","guddat,charlotte",1
"bickel,pj","radchenko,peter",1
"bickel,pj","luo,weiqi",1
"bickel,pj","baxter,pd",1
"bickel,pj","xue,jing-hao",1
"bickel,pj","tasoullis,d.k.",1
"bickel,pj","buehlmann,peter",1
"bickel,pj","cook,r.dennis",1
"zhu,hongtu","li,runze",1
"zhu,hongtu","ibrahim,josephg.",28
"zhu,hongtu","sinha,debajyoti",1
"li,runze","levina,elizaveta",1
"li,runze","zhu,j",1
"li,runze","james,garethm.",1
"li,runze","morris,jeffreys.",1
"li,runze","hall,peter",1
"li,runze","leng,chenlei",1
"li,runze","wang,hansheng",6
"li,runze","wu,yichao",2
"li,runze","johnstone,im",1
"li,runze","zhou,harrisonh.",1
"li,runze","zou,hui",5
"li,runze","zhang,cun-hui",1
"li,runze","samworth,richardj.",1
"li,runze","dong,yuexiao",1
"li,runze","yao,qw",1
"li,runze","greenshtein,eitan",1
"li,runze","zhang,haohelen",1
"li,runze","gather,ursula",1
"li,runze","kent,jt",1
"li,runze","richardson,s",1
"li,runze","robert,christianp.",1
"li,runze","titterington,dm",1
"li,runze","taylor,charlesc.",1
"li,runze","bottolo,leonardo",1
"li,runze","xia,yingcun",1
"li,runze","longford,nt",1
"li,runze","zhang,wenyang",1
"li,runze","anagnostopoulos,c.",1
"li,runze","adragni,kofi",1
"li,runze","guddat,charlotte",1
"li,runze","radchenko,peter",1
"li,runze","luo,weiqi",1
"li,runze","baxter,pd",1
"li,runze","xue,jing-hao",1
"li,runze","tasoullis,d.k.",1
"li,runze","buehlmann,peter",1
"li,runze","cook,r.dennis",1
"levina,elizaveta","zhu,j",17
"levina,elizaveta","james,garethm.",1
"levina,elizaveta","morris,jeffreys.",1
"levina,elizaveta","hall,peter",1
"levina,elizaveta","leng,chenlei",1
"levina,elizaveta","wang,hansheng",1
"levina,elizaveta","johnstone,im",1
"levina,elizaveta","zhou,harrisonh.",1
"levina,elizaveta","zou,hui",1
"levina,elizaveta","zhang,cun-hui",1
"levina,elizaveta","samworth,richardj.",1
"levina,elizaveta","yao,qw",1
"levina,elizaveta","greenshtein,eitan",1
"levina,elizaveta","zhang,haohelen",1
"levina,elizaveta","gather,ursula",1
"levina,elizaveta","kent,jt",1
"levina,elizaveta","richardson,s",1
"levina,elizaveta","robert,christianp.",1
"levina,elizaveta","titterington,dm",1
"levina,elizaveta","taylor,charlesc.",1
"levina,elizaveta","bottolo,leonardo",1
"levina,elizaveta","xia,yingcun",1
"levina,elizaveta","longford,nt",1
"levina,elizaveta","zhang,wenyang",1
"levina,elizaveta","anagnostopoulos,c.",1
"levina,elizaveta","adragni,kofi",1
"levina,elizaveta","guddat,charlotte",1
"levina,elizaveta","radchenko,peter",1
"levina,elizaveta","luo,weiqi",1
"levina,elizaveta","baxter,pd",1
"levina,elizaveta","xue,jing-hao",1
"levina,elizaveta","tasoullis,d.k.",1
"levina,elizaveta","buehlmann,peter",1
"levina,elizaveta","cook,r.dennis",1
"zhu,j","james,garethm.",3
"zhu,j","morris,jeffreys.",1
"zhu,j","hall,peter",1
"zhu,j","leng,chenlei",2
"zhu,j","wang,hansheng",1
"zhu,j","wu,yichao",1
"zhu,j","johnstone,im",1
"zhu,j","zhou,harrisonh.",1
"zhu,j","zou,hui",4
"zhu,j","zhang,cun-hui",1
"zhu,j","samworth,richardj.",1
"zhu,j","yao,qw",1
"zhu,j","greenshtein,eitan",1
"zhu,j","zhang,haohelen",2
"zhu,j","gather,ursula",1
"zhu,j","kent,jt",1
"zhu,j","richardson,s",1
"zhu,j","robert,christianp.",1
"zhu,j","titterington,dm",1
"zhu,j","li,yi",6
"zhu,j","taylor,charlesc.",1
"zhu,j","bottolo,leonardo",1
"zhu,j","xia,yingcun",1
"zhu,j","longford,nt",1
"zhu,j","zhang,wenyang",1
"zhu,j","anagnostopoulos,c.",1
